imgPath,caption,chartType,xAxis,yAxis
statista_dataset/dataset_copy/imgs/20924.png," During the COVID-19 global pandemic, the prices of different mineral commodities decreased significantly worldwide. Between January and April 2020, the price of zinc dropped by 18.9 percent. During the same time period, the price of gold increased by some 12.8 percent. ",bar,Unnamed: 0,Change in prices
statista_dataset/dataset_copy/imgs/27269.png," Since 1996, the number of deaths caused by tetanus in the United States has not exceeded 10 in a given year. This statistic shows the number of deaths caused by tetanus in the U.S. from 1990 to 2017 as reported by the Global Health Data Exchange. ",line,Unnamed: 0,Number of deaths
statista_dataset/dataset_copy/imgs/11100.png," This statistic shows the distribution of selected energy sources as a share of non-renewable energy reserves worldwide in 2018. In that year, conventional natural gas accounted for 17.8 percent of global non-renewable energy reserves. ",pie,Unnamed: 0,Share of non-renewable energy reserves
statista_dataset/dataset_copy/imgs/25519.png," The statistic depicts the units recalled of children's clothing products in the United States in 2019, by units recalled. Children's boots by Target had 62,600 units recalled due to choking hazards. ",table,Unnamed: 0,Number of units recalled
statista_dataset/dataset_copy/imgs/17157.png," This statistic represents the number of vehicles that were recalled for safety reasons in the United States between 2000 and 2017. In 2017, around 30.7 million vehicles were taken off U.S. roads. Vehicle recalls peaked in 2016 and 2014: In 2014, General Motors and automotive supplier company Takata were the major culprits, while used car dealers were most negatively affected. Daimler, Ferrari, Ford, GM, Honda, Subaru and child seat manufacturer Graco have kicked off the year 2016 by issuing new recalls. ",line,Unnamed: 0,Number of vehicles recalled in thousands
statista_dataset/dataset_copy/imgs/19571.png," Tizen is the leading TV streaming platform worldwide among devices in use, with a market share of 11 percent as of August 2020, followed by WebOS and Sony PlayStation with seven percent respectively. ",pie,Unnamed: 0,Market share
statista_dataset/dataset_copy/imgs/13854.png," This statistic shows the development of New Hampshire's real GDP from 2000 to 2019. In 2019, the GDP of New Hampshire was 77.87 billion U.S. dollars. ",line,Unnamed: 0,Real GDP in billion U.S. dollars
statista_dataset/dataset_copy/imgs/60.png," The number of cases* of the coronavirus disease that originated in the Chinese city of Wuhan (COVID-19) in Spain amounted to approximately 1.98 million as of January 5, 2020. The virus spread to all Spanish regions, with the community of Madrid suffering the highest number of cases with over400 thousand people. The impact in the regions of Catalonia and Andalusia was also significant, with 367 thousand and 270 thousand cases respectively, figures that stood far from those of the outbreak in Madrid.Spain: one of the epicenters of the outbreak Since Spain confirmed its first case, the authorities have confirmed 51.4 thousand deaths as a result of complications from coronavirus, most of them in the Community of Madrid. The number of recoveries Spain registered was significantly higher, with 150.4 thousand patients that were able to regain their health as of May. In Spain, the first confirmed case was a German tourist spending some days in La Gomera, Canary Islands, at the end of January 2020. The impact of the outbreak of this disease was such that the global stock markets were affected. The Spanish IBEX-35 was no exception to that, decreasing by 2500 stock market points during the first days of March. COVID-19: background information COVID-19 is a novel coronavirus that had not previously been identified in humans. The first case was detected in the Hubei province of China at the end of December 2019. Thousands of new cases are being reported each day, and because the illness has only recently been detected, it is not known exactly how the virus is spreading from person to person. However, the outbreak of the SARS coronavirus, which began in 2020, is thought to have spread via cough and sneeze droplets. Find the most up-to-date information about the coronavirus pandemic in the world under Statistaâ€™s COVID-19 facts and figures site. ",bar,Unnamed: 0,Number of cases
statista_dataset/dataset_copy/imgs/21485.png," This statistic shows the percentage of workforce that will remain permanently remote post-COVID who were not remote before COVID. A quarter of respondents said they will move at least 10% of their office employees to permanent remote positions. This is not surprising as CFOs are under pressure to tightly manage costs, and they see an opportunity to achieve the cost benefits of a remote workforce. ",pie,Unnamed: 0,Share of respondents
statista_dataset/dataset_copy/imgs/19508.png," As of March 2020, the Jamaican women's soccer team ranked 50th in the FIFA world ranking, their highest position in the last decade. ",table,Year,FIFA ranking position
statista_dataset/dataset_copy/imgs/11098.png," As of March 2020, 76 percent of the Italian population declared that Coronavirus (COVID-19) will lead to severe economic consequences for Italy's economy. By contrast, only two percent of the people interviewed stated that the economic impact of the virus will be negligible. ",pie,Unnamed: 0,Share of respondents
statista_dataset/dataset_copy/imgs/10400.png," This statistic presents the value of fresh or chilled onions, garlic and leeks imported to the United Kingdom (UK) annually from 2001 to 2019. During this period the value of onions, shallots, garlic and leeks imported to the United Kingdom generally increased. In 2001 the value of onion, shallots, garlic and leeks amounted to 76.1 million British pounds, by 2019 the value of imports had increased to approximately 293 million British pounds. ",line,Unnamed: 0,Import value in thousand GBP
statista_dataset/dataset_copy/imgs/27497.png," The Polish Prime Minister announced that as of May 4, 2020, shopping centers in Poland would be reopened after the coronavirus (COVID-19) lockdown. Their availability will be gradually resumed due to the introduced restrictions (person limits, the closing of restaurants in shopping malls). Only 7.77 percent of respondents intend to shop in shopping malls on the first day after reopening. Every second Pole plans to visit shopping centers only two weeks after they have opened. For further information about the coronavirus (COVID-19) pandemic, please visit our dedicated Facts and Figures page. ",pie,Unnamed: 0,Share of respondents
statista_dataset/dataset_copy/imgs/2581.png," As of the first quarter of 2020, roughly 5.5 million listeners tuned in to Classic FM radio. This made it the most popular commercial radio station in the United Kingdom (UK). As its name suggests, Classic FM plays classical music through a number of mediums including audio streaming via the internet. Behind Classic FM is the adult contemporary station Magic and the contemporary station Kiss. Largest radio stations Despite Classic FM reaching approximately 5.1 million sets of ears during the third quarter of 2019, it was in fact the fourth most listened to radio station in the UK. The top three spots were all taken up by the BBC, with BBC Radio 2 topping the list by more than 14 million listeners. Radio reach Between the first quarter of 2011 and the first quarter of 2019, the overall time spent listening to the radio in the UK did not decrease as much as could be expected. Each week, approximately ninety percent of the UKâ€™s population is reached by radio, with the average listener still spending over twenty hours per week listening to the radio. ",bar,Unnamed: 0,Listeners reached in thousands*
statista_dataset/dataset_copy/imgs/25499.png," This graphic shows the number of games offered by select cloud gaming services in the world in 2013. France's SFR, a G-Cluster service, had 165 games available, and Cloud Union, a China-based service, offered 100 games. ",bar,Service name (country),Number of games available
statista_dataset/dataset_copy/imgs/4039.png," The statistic presents a ranking of the most expensive generic top-level domains (gTLD) worldwide. In February 2015, Google purchased the .app domain for 25 million U.S. dollars. Online retailer Amazon spent 4.59 million U.S. dollars for the gTLD .buy in September 2014. The most expensive gTLD was .web, which was won at auction by Nu Dot Co LLC for 135 million U.S. dollars. ",bar,Unnamed: 0,Sales price in million U.S. dollars
statista_dataset/dataset_copy/imgs/25646.png," According to the reports received by Tencent 110 during the first half of 2019, over half of victims of telemarketing and online scams in China were male. Over recent years, telemarketing and online scams are becoming increasingly professional and are always operated by larger organizations. ",pie,Unnamed: 0,Share of victims
statista_dataset/dataset_copy/imgs/4983.png," As of February 2019, Ontario was the Canadian province home to the most Dollar Tree stores in the whole of Canada, with 110. British Columbia and Alberta ranked in second and third places, with 49 and 37 stores respectively. At that time, there were Dollar Tree stores located in five of Canadaâ€™s ten provinces. Dollar Tree origins The discount retailer, originally known as Only $1.00, is an American chain with stores throughout both the U.S. and Canada. The retailer originated in 1953, when K.R. Perry opened a variety store in Virginia. After various name changes and expansions, the chain became known as Dollar Tree Stores in 1993. Today, the chain sells a wide range of products for $1 or less, including health and beauty items, food, cleaning supplies, toys, gifts, and many more. As of February 2019, there were over 15,000 Dollar Tree stores in operation throughout North America. Discount stores in Canada According to market share figures, Dollarama is Dollar Treeâ€™s largest competitor within Canada. As of July 2018, there were 1,160 Dollarama stores throughout Canada, making it the discount chain with the most stores across the country. Dollar Tree ranked in fifth place with 224 stores. Walmart superstores and Winners ranked in second and third places, with 334 and 269 stores in Canada respectively at that time. ",column,Unnamed: 0,Number of stores
statista_dataset/dataset_copy/imgs/22706.png," Most of the hospitalized patients identified through COVID-NET between March 1 and 30 had underlying conditions, with almost 50 percent of such patients reportedly having hypertension. This statistic shows underlying conditions among adults aged â‰?8 years with COVID-19â€“associated hospitalizations from March 1 to 30, in the fourteen U.S. states under surveillance by COVID-NET. ",bar,Unnamed: 0,Percentage of hospitalizations
statista_dataset/dataset_copy/imgs/6236.png," The statistic shows data on sexism in advertising in the United States as of July 2016. During a survey, 76 percent of respondents stated they had seen advertising they deemed ""offensive"" to women. ",table,Share of...,Unnamed: 1
statista_dataset/dataset_copy/imgs/4637.png," In 2019, it was determined that among U.S. adults living in Puerto Rico, Hispanic adults had a 32.6 percent obesity rate. U.S. Hispanic populations have higher rates of select obesity-related diseases such as diabetes and liver disease than U.S. non-Hispanic white populations. Obesity The mean target body mass index among all people is said to be around 18.5 to 24.9 with anything over this number being considered overweight or obese. Among all OECD countries, Mexico, followed by the United States, had the highest rates of obesity and overweightness in 2015. Several diseases may occur as a result of being overweight or obese. Diabetes, cardiovascular disease and stroke are some of the common diseases that are caused by or worsened by weight gain and obesity. Obesity-related Hispanic health Diabetes is a prevalent health issue among the Hispanic community. Diabetes is among the top 5 leading causes of death among Hispanics in the U.S. Hispanics in the U.S. are more likely to die from diabetes than white U.S. residents. Despite having a high rate of overweight and obese adults, Puerto Rico has the lowest percentage among all U.S. states of adults that had ever been diagnosed with a stroke. Recent reports indicate that U.S. Hispanics also had a similar rate of cardiovascular disease to U.S. white adults. ",table,Unnamed: 0,Obesity rate
statista_dataset/dataset_copy/imgs/4921.png," This statistic shows the economic damage caused by floods and flash floods in the United States from 1995 to 2019. In 2019, floods caused approximately 3.75 billion U.S. dollars worth of property and crop damage across the United States. ",table,Unnamed: 0,Damage in million U.S. dollars
statista_dataset/dataset_copy/imgs/3958.png," The amount of milk produced per cow in the United States has increased each year since 1999, from 17.76 thousand pounds per year to around 23.15 thousand pounds in 2018. This figure increased to 23.4 thousand pounds of milk per cow by 2019. Milk Production Worldwide On a global scale, the production volume of cow milk reached over 500 million metric tons in 2018 and is expected to increase slightly in the next year. In 2018, the 28 member states of the European Union produced the most milk of any country, by a large margin. The United States was the second leading producer of milk in that year. Declining Milk Consumption in the U.S. While the global production volume of milk, as well as milk production per cow have increased significantly over the last several years, per capita consumption of fluid milk in the United States has seen a steady decrease year after year. In 2000, the average American consumed around 197 pounds of milk over the course of the year, and by 2018, the per capita consumption of fluid milk stood at only 146 pounds. ",bar,Unnamed: 0,Production per cow in pounds
statista_dataset/dataset_copy/imgs/16769.png," This statistic shows the monthly export price of high-density polyethylene (HDPE) in the United States from January 2017 to October 2017. In October 2017, the U.S. export price of HDPE was 1,390 U.S. dollars per ton. ",line,Unnamed: 0,Price in U.S. dollars per ton
statista_dataset/dataset_copy/imgs/9489.png," This graphic depicts the social spending in France from 2006 to 2018, as a percentage of GDP. In 2006, nearly 32 percent of the French GDP was devoted to social benefit. It reached roughly 31.2 percent in 2016. ",line,Unnamed: 0,Share of GDP
statista_dataset/dataset_copy/imgs/374.png," This statistic shows the unemployment rate in Malaysia from 1999 to 2020. In 2020, the unemployment rate in Malaysia was at approximately 3.38 percent. Unemployment in Malaysia Malaysiaâ€™s unemployment is relatively low and stable at around three percent which means the population is experiencing close to full employment. The country reached its lowest level of unemployment in 2014, with a rate of 2.85 percent. Malaysiaâ€™s vibrant economy is considered one of the strongest in South_East Asia. Together with years of political stability, it has been supporting such a low unemployment rate and good growth rates each year. Industry has been a strong contributor to GDP and currently provides around 30 percent of employment opportunities. But even more - about 50 percent - of GDP is generated by the services sector. Given the countryâ€™s strong and growing economy, average GDP per capita is growing at increasing rates as well. However, despite these positive statistics, news reports state that the number of job seekers and those unemployed â€?the three percent - are generally young people, both graduates and non-graduates, who have had trouble entering the job market. Because of this, the Malaysian government is encouraging companies to open up employment opportunities specifically to young adults. The favorable economic climate should help. Yet, there have also been some complaints about underemployment and gender discrimination within the country. ",line,Unnamed: 0,Unemployment rate
statista_dataset/dataset_copy/imgs/13300.png," This statistic shows the quarterly reach of Channel 4 television in the United Kingdom (UK) from the first quarter of 2012 to the third quarter of 2019. In the third quarter of 2019, Channel 4 reached roughly 51.1 million viewers. ",bar,Unnamed: 0,Viewers in thousands
statista_dataset/dataset_copy/imgs/19193.png," This statistic depicts the net production of total meat worldwide in 2018, by production region. In 2018, the net production of meat in Europe amounted to 62.82 million metric tons, and in Asia produced about 143.71 million tons of meat that year. ",column,Unnamed: 0,Million metric tons
statista_dataset/dataset_copy/imgs/25473.png," This statistic shows survey respondents answers to a question about the specific types of volunteer activities they preferred to participate in. Survey respondents were from generation Y, aged 20 to 35 years old. 48 percent of survey respondents said that they preferred to get involved in activities where they could use their background experience. ",bar,Unnamed: 0,Share of respondents
statista_dataset/dataset_copy/imgs/18852.png," This statistic shows the value of U.S. merchandise exports to NAFTA members Canada and Mexico in 2019, by exporting state. In 2019, Texas exported goods worth about 137.12 billion U.S. dollars to NAFTA members. ",bar,Unnamed: 0,Value in million U.S. dollars
statista_dataset/dataset_copy/imgs/17729.png," During an October 2019 survey of security professionals in the United States, it was found that 18 percent of respondents expected their currently non-compliant companies to be CCPA-compliant prior to January 1, 2020. On January 1, 2020, the California Consumer Privacy Act (CCPA) went into effect, adding additional regulations for companies that buy or sell customer data. Despite this bill being signed into law, more than a tenth of respondents stated that their companies had no plans to be compliant with CCPA. ",bar,Unnamed: 0,Percentage of respondents
statista_dataset/dataset_copy/imgs/12357.png," This statistic depicts the obesity rates for adults in Louisiana in 2019, by ethnicity. In that year, 42.3 percent of all black adults in Louisiana were obese. ",table,Unnamed: 0,Obesity rate
statista_dataset/dataset_copy/imgs/7621.png," This statistic depicts the number of active physicians in Utah as of March 2020, ordered by specialty area. At that time, there were 452 anesthesiologists active in Utah. In total, there were almost 4,000 physicians in the state. ",table,Specialty area,Number of physicians
statista_dataset/dataset_copy/imgs/11142.png," This statistic shows the FIFA World Ranking of the Swedish women's national football team from 2003 to 2019. The highest position ever reached was three in 2007. Four years ago, when the team won silver in the 2003 FIFA Women's World Cup, the rank was four. Rank 10 was the lowest result of the team, which was reached in 2017. As of 2019, Sweden's position in the world ranking was 5. ",table,Unnamed: 0,FIFA World Ranking* position
statista_dataset/dataset_copy/imgs/27818.png," Most of the respondents stated that they spent their time in home isolation with their family. Only 14 percent replied they were alone during the coronavirus (COVID-19) epidemic in Romania. For further information about the coronavirus (COVID-19) pandemic, please visit our dedicated Facts and Figures page. ",pie,Unnamed: 0,Share of respondents
statista_dataset/dataset_copy/imgs/11000.png," This statistic shows the market value of over-the-counter product segments in the United States in 2016 and 2017. In 2017, the U.S. consumers spent about 34.3 billion U.S. dollars on over-the-counter medicines retail. ",table,Unnamed: 0,Sales value in billion U.S. dollars
statista_dataset/dataset_copy/imgs/27486.png," In March 2020, around 82 percent of the Finnish people had a positive opinion about the government's efforts to tackle COVID-19 outbreak. Only four percent of the respondents thought that the government has handled the situation very poorly, while around 13 percent estimated that the government's has acted somewhat poorly. The first COVID-19 case in Finland was confirmed on January 29, 2020. For further information about the coronavirus (COVID-19) pandemic, please visit our dedicated Facts and Figures page. ",pie,Unnamed: 0,Share of respondents
statista_dataset/dataset_copy/imgs/2535.png," This statistic shows the revenue of the National Basketball Association (NBA) from sponsorship between 2010 and 2020. In 2018/19, the league and its teams generated almost 1.3 billion U.S. dollars in revenue from sponsorship. ",column,Unnamed: 0,Revenue in million U.S. dollars
statista_dataset/dataset_copy/imgs/2980.png," In 2019, LG Electronics reported a net income figure of about 161 million U.S. dollars. In general, annual net income figures report a companyâ€™s revenues minus expenses over the course of a year and are highly affected by both expenses and corporate strategy. Changes between years are often quite variable as they include the expenses incurred in the form of large long-term investments in the expense column in addition to the usual yearly operating costs. That being said, 2018 marked a profitable year for LG with high net income figures, and a total revenue of about 55 billion U.S. dollars. LG Electronics LG Electronics is a subsidiary of the larger LG Corporation, a Korean company that has been operating throughout various industries since the 1950s. LG Electronics is one of the worldâ€™s largest producers of TV sets and ranks among the most valuable South Korean brands as of 2018. The companyâ€™s biggest segments are â€œHome Appliance and Air Solutionsâ€? which includes its range of air conditioners, washing machines, refrigerators, and other appliances, and â€œHome Entertainmentâ€?which encompasses its range of TVs and speakers. The company directly competes with domestic rival Samsung and the companies produce many of the same types of consumer electronics. ",column,Unnamed: 0,Net income in million U.S. dollars
statista_dataset/dataset_copy/imgs/4257.png," France ranked first in terms of political globalization with an index score of 97.98, according to the Globalization Index 2020. The 2020 edition of the index uses data from the year 2018. The index value for Germany was at 98.9 points. ",table,Unnamed: 0,Index value in points
statista_dataset/dataset_copy/imgs/15085.png," This statistic shows the Seattle Mariners all-time games played leaders as of October 2020. Edgar Martinez has played the most games in Seattle Mariners franchise history with 2,055 games. ",bar,Unnamed: 0,Number of games played
statista_dataset/dataset_copy/imgs/20439.png," The coronavirus (COVID-19) epidemic in Switzerland has turned the population's attention to its political leadership in terms of opinions how the government is handling the crisis. Based on a survey conducted in the country in 2020, 40 percent of respondents had strong trust in Swiss political leadership. ",column,Unnamed: 0,Share of respondents
statista_dataset/dataset_copy/imgs/4325.png," The statistic shows the monthly development of the Shanghai Stock Exchange Composite Index from October 2018 to October 2020. The SSE Composite Index reflects the performance of all stocks traded on the Shanghai Stock Exchange. On October 30th, 2020 the SSE Composite Index had closed at about 3,557.53 points. ",line,Unnamed: 0,Index points
statista_dataset/dataset_copy/imgs/8577.png," This statistic shows the top metropolitan areas with the highest percentage of college graduates in the United States in 2019. In 2019, Boulder in Colorado was ranked first with 64.8 percent of its population having a Bachelor's degree or higher. ",table,Unnamed: 0,Share of college graduates
statista_dataset/dataset_copy/imgs/8588.png," As of April 2020, the Haitian men's soccer team ranked 86th in the FIFA world ranking, an increase from the previous two years when it ranked 103rd and 100th, respectively. ",table,Year,FIFA ranking position
statista_dataset/dataset_copy/imgs/20838.png," As of December 2019, River Plate's center midfield Exequiel Palacios was the most valuable player in this Argentinian soccer team, with a market value of approximately 28.5 million U.S. dollars, followed by the attacking midfield NicolÃ¡s De La Cruz with a market value of around 17.1 million U.S. dollars. ",bar,Unnamed: 0,Market value in million U.S. dollars
statista_dataset/dataset_copy/imgs/16750.png, This statistic shows the net income of Choice Hotels worldwide from 2008 to 2019. Global hotel company Choice Hotels International had a net income amounting to approximately 222.88 million U.S. dollars in 2019. ,column,Unnamed: 0,Net income in million U.S. dollars
statista_dataset/dataset_copy/imgs/19596.png," This statistic displays an estimate of the annual sales figures of passenger cars in North Macedonia from 2005 to 2019. From 2005 to 2013 the annual sales figures of passenger cars declined substantially from over 9,000 cars sold in 2005 to about 2,000 cars sold in 2013. ",line,Unnamed: 0,Units sold
statista_dataset/dataset_copy/imgs/6597.png," This statistic shows the major nations to which the U.S. exported rice (milled basis) in 2018. Some 740,780 metric tons were exported to Mexico that year. Thus, Mexico was ranked first among the most important destinations for U.S. rice exports in 2018. ",bar,Unnamed: 0,Exports in metric tons
statista_dataset/dataset_copy/imgs/23113.png," Many U.S. states have introduced strategies to ensure safe, decent, and stable housing during the COVID-19 pandemic. To better understand the steps states have taken to prevent homelessness, a special policy scorecard for each state was developed. Washington, D.C. had the highest score among the states, which amounted to four. On the contrary, Alabama, Arkansas, Georgia, Louisiana, Tennessee, Missouri, Nebraska, West Virginia, South Dakota and Texas received zero points, which indicated that they had introduced no housing policy measures in response to the pandemic, or the protections they brought in have expired. ",table,Unnamed: 0,State score
statista_dataset/dataset_copy/imgs/7474.png," Until the late-medieval period, Roman numerals were the most common way of displaying numerical data in Europe. It was only when (primarily Italian) traders and scholars, such as the mathematician Fibonacci, returned from their travels in Asia and North Africa that our current system of Arabic numerals became more popular in Europe. The main reason being their easier usage for calculations, including decimalization. No Zero Another major difference between Arabic and Roman numerals is the ability to represent nothing. Arabic numerals include the number 0 (zero), whereas there was no Roman equivalent to this. In the middle ages and earlier, zero was written as the word ""nulla"". Early mathematicians, such as Aristotle, also dismissed the idea of having a numerical zero, as it could not be used to multiply or divide. When Arab mathematicians tried to introduce the concept of zero to Europe in the eighth century, it was met with resistance, and in later centuries the use of zero and other Arabic numerals was made illegal for European bankers, as this was seen as a foreign challenge to the traditional system of numbers. Why 3,999? One further advantage of the Arabic system is that numbers are much shorter when they get to higher values. For example, the number 3,888 is written as ""MMMDCCCLXXXVIII "" in Roman numerals, which is fifteen individual numerals. In order to prevent the numbers from becoming too long, Roman mathematicians opted to draw a line above the base integers (V, X, L, etc.) to show that the number had been multiplied by one thousand. This means that the number 4,000 would be written as 'IV' with a short line above it (4,001 would be written as 'IVI' with a horizontal line above the 'IV' only, and not the second 'I'). ",table,Roman numeral,Arabic numerals
statista_dataset/dataset_copy/imgs/11848.png, The statistic depicts the number of events in which the participating athletes compete at the Winter Olympic Games. Athletes competed at 102 events at the Winter Games in Pyeongchang in 2018. ,bar,Unnamed: 0,Number of disciplines
statista_dataset/dataset_copy/imgs/2653.png," As of January 2020, the superhero movies â€˜Avengers: Endgame', 'Spider-Man: Far From Home', and 'Joker' among others collected a combined box office revenue of nearly 3.2 billion U.S. dollars. This figure includes the box office revenues generated by four 'Batman' re-releases, as well as the 2019 revenues for 'Aquaman' and 'Spider-Man: Into the Spider-Verse'. Superhero movies have grown immensely popular in the last few years, not just in the United States but on a global level. DCâ€™s â€˜Aquamanâ€?grossed almost 1.15 billion U.S. dollars worldwide in 2018, and movies from the X-Men series continued to perform well in theaters across the world. Superhero movies: the latest trend in cinema A survey held in the United States in early 2019 showed that most respondents were fans of superhero movies and said that they would continue to go to see them in movie theaters. But seeing superhero movies is no longer just about enjoying the action and the effects that such productions are known for, but also the ongoing narrative running from movie to movie, the costumes, merchandise, and the comics which inspired the film adaptations. Marvel has become synonymous with the word â€˜blockbusterâ€? and the release of â€˜Avengers: Endgameâ€?in spring 2019 was one of the biggest things to happen in the movie world at that time. The movie broke multiple records, and now holds the title of being the all-time highest grossing movie based on a comic, generating 858.37 million U.S. dollars at the domestic box office. â€˜Endgameâ€?also topped the ranking of most successful movies of all time based on box office revenue, knocking James Cameronâ€™s â€˜Avatarâ€?into second place. ",line,Unnamed: 0,Revenue in million U.S. dollars
statista_dataset/dataset_copy/imgs/15750.png," This statistic shows the results of a survey on the most watched Disney princess movies in Great Britain as of May 2018. The survey found that 74 percent of British adults had watched Snow White and the Seven Dwarves, making it the best known Disney princess movie. Aladdin was the second most watched movie starring a Disney princess, at 61 percent, followed by Sleeping Beauty and the 1950 version of Cinderella, both at 60 percent. ",bar,Unnamed: 0,Share of respondents
statista_dataset/dataset_copy/imgs/16732.png," The statistic shows the youth unemployment rate in Mali from 1999 and 2020. According to the source, the data are ILO estimates. In 2020, the estimated youth unemployment rate in Mali was at 14.26 percent. ",line,Unnamed: 0,Youth unemployment rate
statista_dataset/dataset_copy/imgs/15419.png," Beer contributed the highest share of revenues for the bar and pub industry in the UK in 2018/19, at over 32 percent - more than wine and spirits combined. Although associated with drinking, food has become an increasingly important part of the industry due to trends in eating out. Food accounted for over 25 percent of revenue for bars and pubs in the year to October 2019. ",pie,Unnamed: 0,Share of revenue
statista_dataset/dataset_copy/imgs/26611.png," This statistic shows a ranking of the 30 cheapest destinations in the world in 2018, according to the average price by tourists per night and per person, in Britsh pounds (GBP). Kiev is the least expensive city to spend holidays with an average of 64,79 British pounds a night for each tourists. ",bar,Unnamed: 0,Average price in GBP
statista_dataset/dataset_copy/imgs/16721.png," This statistic displays the share of individuals who attend a dentist regularly in the United Kingdom (UK) in 2015. According to the data, 69 percent of individuals in Scotland and Wales regularly attend the dentist. ",column,Unnamed: 0,Share of individuals
statista_dataset/dataset_copy/imgs/15396.png," This bar graph illustrates the value distribution of leather and hide exports worldwide in 2018, by country. We can read that France accounted for more than seven percent of total worldwide exports in value. ",pie,Unnamed: 0,Share of world exports in value
statista_dataset/dataset_copy/imgs/6405.png," This statistic depicts the retail sales share of IKEA worldwide in fiscal year 2019, by product category. In FY19, living room related products held the second highest retail sales share, outside of the 'other' category, with a nineteen percent of share IKEA's global retail sales. ",pie,Unnamed: 0,Retail sales share
statista_dataset/dataset_copy/imgs/26658.png, This survey shows the length of time that U.S. consumers are willing to wait for customer service in-person at a business or retail outlet. 23 percent of respondents are prepared to wait for a maximum of between 10 and 15 minutes. ,column,Unnamed: 0,Percentage of respondents
statista_dataset/dataset_copy/imgs/636.png," There have been around 30,648 COVID-19 deaths in New York State as of January 4, 2021. Approximately 65 percent of those deaths have been recorded in New York City: Staten Island, Queens, Brooklyn, Bronx, and Manhattan. Pandemic takes hold in U.S. Across the United States, there had been over 350,000 deaths attributed to COVID-19 by January 2021. New York was hit particularly hard during the early days of the pandemic, and the state still accounts for the highest number of coronavirus-related deaths. The neighboring state of New Jersey was also at the heart of the initial outbreak in March 2020, and the two states have the highest fatality rates for the coronavirus in the nation. Death rates in New York City The counties of New York City are more popularly known by their boroughs: Staten Island, Queens, Brooklyn, the Bronx, and Manhattan. The Bronx not only has the highest COVID-19 death rate in New York City but also throughout New York State. The impact of the coronavirus on different age groups has been thoroughly analyzed, and the death rates in New York City support the evidence that the risk of developing more severe COVID-19 symptoms increases with age. ",bar,Unnamed: 0,Number of deaths
statista_dataset/dataset_copy/imgs/21263.png," This statistic shows the 30-day prevalence of use of any illicit drug for grades 8, 10 and 12 combined from 1991 to 2019. Some 17.2 percent of all respondents in grades 8,10 and 12 in 2019 stated that they used any illicit drug within 30 days. ",bar,Unnamed: 0,Percentage of respondents
statista_dataset/dataset_copy/imgs/13898.png," As of April 2, 2020, the daily increase of coronavirus (COVID-19) cases in Bahrain amounted to 74 cases. As of the same date, there were four deaths and 381 recoveries recorded in the country. ",line,Unnamed: 0,Number of cases
statista_dataset/dataset_copy/imgs/15148.png, The statistic reflects Armani Group's revenue share by brand in 2009. Armani Junior accounted for two percent of the company's total revenue in that year. ,column,Unnamed: 0,Revenue share
statista_dataset/dataset_copy/imgs/15966.png," This statistic gives insight on the most popular LinkedIn company page features. According to a May 2015 survey, 64 percent of LinkedIn company page owners used it to share status updates with company followers. ",bar,Unnamed: 0,Percentage of respondents
statista_dataset/dataset_copy/imgs/27166.png," A September 2020 survey of U.S. and UK consumers found that 44.3 percent of respondents were willing to use a QR code as payment in a restaurant or bar. However, 34.2 percent of respondents were not comfortable using QR codes as a payment method in any location. ",table,Unnamed: 0,Share of respondents
statista_dataset/dataset_copy/imgs/7464.png," This statistic shows the percentage of nickel imports to the United States over the period between 2014 and 2018, by country of origin. In that period, some 41 percent of all nickel imports into the United States came from Canada. ",pie,Country of origin,Share of nickel imports
statista_dataset/dataset_copy/imgs/17554.png," This statistic shows a selected, forecasted figures on medical equipment market in Latin America in 2021. The value of the capnography equipment market will reach an amount of 30 million U.S. dollars in 2021. ",table,Indicator,Value
statista_dataset/dataset_copy/imgs/5811.png," In 2020, Nicaragua was the Latin American country with the highest gender gap index, with 0.81 points. Guatemala, on the other hand, had the worst score in the region with 0.67 points, which shows a gender pay gap of 33 percent (on average, women had 33 percent less opportunities than men in Guatemala). ",bar,Unnamed: 0,Index score
statista_dataset/dataset_copy/imgs/19297.png," This statistic presents the share of internet users in selected countries who are likely to use mobile payment systems on their smartphone in the next year. As of the March 2018 survey period, 94 percent of respondents from China stated that they were very or somewhat likely to use mobile payments in the next year. ",bar,Unnamed: 0,Share of respondents
statista_dataset/dataset_copy/imgs/6322.png," The statistic shows gross domestic product (GDP) in Somalia from 2014 to 2018, with projections up until 2024. Gross domestic product (GDP) denotes the aggregate value of all services and goods produced within a country in any given year. GDP is an important indicator of a country's economic power. In 2018, Somalia's gross domestic product amounted to around 4.72 billion U.S. dollars. ",line,Unnamed: 0,Gross domestic product in billion U.S. dollars
statista_dataset/dataset_copy/imgs/21922.png," The timeline shows the sales of alcoholic beverages which were consumed in away-from-home locations apart from eating and drinking places, hotels and motels in the United States from 1990 to 2014. According to the report, U.S. sales of all other alcoholic drinks consumed away from home amounted to approximately 11.42 billion U.S. dollars in 2013. ",bar,Unnamed: 0,Sales in million U.S. dollars
statista_dataset/dataset_copy/imgs/8183.png," This statistic shows the sales value of the leading confectionery manufacturers in the United Kingdom (UK) in 2016. The revenue of Mondelez is the highest of the leading confectionery manufacturers at 1.04 billion British pounds, followed by Mars at 648.1 million British pounds. ",column,Unnamed: 0,Sales value in million GBP
